xbox,ybox,width,high,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xege,xegvy,yege,yegvx,class
0.2024901921188481,0.3712320188845548,0.2699869228251308,0.3037352881782721,0.2699869228251308,0.2362385574719894,0.2362385574719894,0.2699869228251308,0.1349934614125654,0.2699869228251308,0.1687418267657067,0.2699869228251308,0.1349934614125654,0.2699869228251308,0.3374836535314135,0.0337483653531413,A
0.2419553954370992,0.3110855084191276,0.3456505649101417,0.2765204519281134,0.2765204519281134,0.207390338946085,0.2765204519281134,0.0691301129820283,0.1382602259640567,0.2419553954370992,0.2419553954370992,0.3110855084191276,0.2765204519281134,0.207390338946085,0.1382602259640567,0.2765204519281134,A
0.1494406444160153,0.2988812888320307,0.2988812888320307,0.1992541925546871,0.1992541925546871,0.3985083851093743,0.2490677406933589,0.0996270962773435,0.1992541925546871,0.3486948369707025,0.0996270962773435,0.2988812888320307,0.0996270962773435,0.2988812888320307,0.1992541925546871,0.2988812888320307,A
0.1583615164929791,0.2375422747394687,0.1979518956162239,0.2375422747394687,0.1979518956162239,0.2771326538627135,0.3563134121092031,0.0791807582464895,0.1583615164929791,0.2771326538627135,0.2771326538627135,0.3563134121092031,0.2771326538627135,0.2771326538627135,0.1187711373697343,0.3167230329859583,A
0.1906232129157558,0.3049971406652093,0.2668724980820581,0.228747855498907,0.228747855498907,0.3049971406652093,0.3431217832483605,0.2668724980820581,0.1906232129157558,0.228747855498907,0.228747855498907,0.3049971406652093,0.1143739277494535,0.2668724980820581,0.2668724980820581,0.1524985703326046,A
0.1828181060317826,0.2193817272381391,0.2559453484444957,0.1828181060317826,0.2193817272381391,0.2193817272381391,0.2193817272381391,0.1096908636190695,0.1828181060317826,0.2559453484444957,0.2925089696508522,0.3656362120635653,0.2925089696508522,0.4021998332699218,0.1096908636190695,0.2925089696508522,A
0.1843024451936214,0.4054653794259671,0.3317444013485185,0.2948839123097942,0.25802342327107,0.3686048903872428,0.1843024451936214,0.0368604890387242,0.1843024451936214,0.3317444013485185,0.0368604890387242,0.1843024451936214,0.1105814671161728,0.25802342327107,0.1474419561548971,0.2948839123097942,A
0.124514561272938,0.124514561272938,0.2490291225458761,0.1867718419094071,0.124514561272938,0.3735436838188142,0.124514561272938,0.124514561272938,0.124514561272938,0.3112864031823452,0.124514561272938,0.4980582450917523,0.124514561272938,0.3735436838188142,0.124514561272938,0.3735436838188142,A
0.1796053020267749,0.3592106040535498,0.2694079530401623,0.2694079530401623,0.2245066275334686,0.4041119295602435,0.2245066275334686,0.0898026510133874,0.2245066275334686,0.3592106040535498,0.0449013255066937,0.2694079530401623,0.1347039765200811,0.1796053020267749,0.1347039765200811,0.3143092785468561,A
0.1594482010358201,0.2657470017263669,0.3188964020716403,0.2125976013810935,0.1062988006905467,0.3720458024169137,0.0531494003452733,0.1062988006905467,0.1062988006905467,0.3188964020716403,0.1062988006905467,0.3720458024169137,0.2125976013810935,0.3188964020716403,0.2125976013810935,0.3720458024169137,A
0.1933472978091327,0.4350314200705485,0.290020946713699,0.290020946713699,0.0966736489045663,0.290020946713699,0.1450104733568495,0.1450104733568495,0.1450104733568495,0.290020946713699,0.0966736489045663,0.3383577711659822,0.1450104733568495,0.290020946713699,0.1450104733568495,0.3383577711659822,A
0.137198868114007,0.3429971702850177,0.2400980191995123,0.2743977362280141,0.137198868114007,0.445896321370523,0.0685994340570035,0.137198868114007,0.137198868114007,0.4115966043420212,0.0342997170285017,0.3086974532565159,0.1028991510855053,0.2400980191995123,0.137198868114007,0.3429971702850177,A
0.214373231428136,0.3429971702850176,0.3858718165706448,0.2572478777137632,0.2572478777137632,0.3001225239993904,0.214373231428136,0.0857492925712544,0.1714985851425088,0.2572478777137632,0.0428746462856272,0.2572478777137632,0.214373231428136,0.3001225239993904,0.214373231428136,0.2572478777137632,A
0.1428571428571428,0.3214285714285714,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.25,0.2857142857142857,0.0714285714285714,0.2142857142857142,0.25,0.2857142857142857,0.3214285714285714,0.1785714285714285,0.3928571428571428,0.1071428571428571,0.25,A
0.1920061442949277,0.3360107525161235,0.3360107525161235,0.2400076803686596,0.2400076803686596,0.3360107525161235,0.2880092164423916,0.0960030721474638,0.1920061442949277,0.2880092164423916,0.0480015360737319,0.2880092164423916,0.1440046082211958,0.2400076803686596,0.1440046082211958,0.3360107525161235,A
0.1106002527218662,0.2765006318046655,0.2212005054437324,0.1659003790827993,0.1106002527218662,0.3871008845265317,0.1659003790827993,0.0553001263609331,0.1106002527218662,0.3318007581655986,0.1106002527218662,0.4424010108874648,0.1659003790827993,0.2765006318046655,0.1106002527218662,0.4424010108874648,A
0.1450952500220023,0.3627381250550058,0.1813690625275029,0.1813690625275029,0.1450952500220023,0.3264643125495052,0.1813690625275029,0.1813690625275029,0.0725476250110011,0.3627381250550058,0.2176428750330035,0.3990119375605064,0.2176428750330035,0.1813690625275029,0.1813690625275029,0.3627381250550058,A
0.153392997769474,0.3067859955389481,0.2300894966542111,0.2684377460965796,0.2684377460965796,0.3834824944236852,0.3067859955389481,0.1150447483271055,0.153392997769474,0.2300894966542111,0.2684377460965796,0.2300894966542111,0.1917412472118426,0.3451342449813167,0.1917412472118426,0.1917412472118426,A
0.1663780661615406,0.3327561323230812,0.291161615782696,0.2495670992423109,0.2079725827019257,0.3743506488634663,0.2079725827019257,0.0831890330807703,0.2079725827019257,0.4159451654038515,0.0831890330807703,0.2495670992423109,0.0831890330807703,0.2495670992423109,0.1247835496211554,0.3327561323230812,A
0.2223747949983303,0.2594372608313854,0.2964997266644404,0.2223747949983303,0.2223747949983303,0.2594372608313854,0.2594372608313854,0.1111873974991651,0.2223747949983303,0.2594372608313854,0.2964997266644404,0.3335621924974955,0.1853123291652753,0.3706246583305506,0.1111873974991651,0.2223747949983303,A
0.1567723603339241,0.2743516305843672,0.2351585405008861,0.1959654504174051,0.2351585405008861,0.3135447206678482,0.1959654504174051,0.2743516305843672,0.1567723603339241,0.3135447206678482,0.2351585405008861,0.3135447206678482,0.1959654504174051,0.3527378107513292,0.2743516305843672,0.1567723603339241,A
0.1498128508316767,0.2996257016633534,0.2496880847194611,0.1997504677755689,0.1498128508316767,0.3995009355511378,0.2996257016633534,0.0998752338877844,0.1997504677755689,0.3995009355511378,0.0998752338877844,0.2496880847194611,0.0998752338877844,0.2996257016633534,0.0998752338877844,0.3495633186072456,A
0.1702019793924493,0.3063635629064088,0.2042423752709392,0.2382827711494291,0.1702019793924493,0.2382827711494291,0.3063635629064088,0.3063635629064088,0.272323167027919,0.2382827711494291,0.1702019793924493,0.2382827711494291,0.0680807917569797,0.272323167027919,0.3063635629064088,0.3404039587848987,B
0.1632993161855452,0.0816496580927726,0.2041241452319315,0.1632993161855452,0.1632993161855452,0.3265986323710904,0.2857738033247041,0.2449489742783178,0.2449489742783178,0.2857738033247041,0.2449489742783178,0.2449489742783178,0.0816496580927726,0.3265986323710904,0.2857738033247041,0.408248290463863,B
0.1678835694682686,0.3021904250428835,0.2350369972555761,0.2350369972555761,0.3357671389365373,0.3021904250428835,0.2686137111492298,0.1343068555746149,0.1343068555746149,0.2014602833619224,0.2686137111492298,0.2014602833619224,0.2014602833619224,0.369343852830191,0.2686137111492298,0.2350369972555761,B
0.129701310350135,0.129701310350135,0.129701310350135,0.1729350804668467,0.129701310350135,0.3026363908169818,0.3026363908169818,0.2161688505835584,0.2161688505835584,0.3026363908169818,0.2594026207002701,0.2594026207002701,0.2161688505835584,0.3458701609336935,0.2161688505835584,0.4323377011671169,B
0.1831858263618279,0.3297344874512902,0.2564601569065591,0.2564601569065591,0.2564601569065591,0.2930973221789246,0.2930973221789246,0.1099114958170967,0.2198229916341935,0.3663716527236558,0.1831858263618279,0.2198229916341935,0.1099114958170967,0.2564601569065591,0.2198229916341935,0.2930973221789246,B
0.1577446013450198,0.2760530523537846,0.2366169020175297,0.1971807516812747,0.2760530523537846,0.3549253530262946,0.2366169020175297,0.1577446013450198,0.1577446013450198,0.2366169020175297,0.2366169020175297,0.2760530523537846,0.2760530523537846,0.3154892026900396,0.2366169020175297,0.2760530523537846,B
0.1841773671709393,0.2578483140393151,0.2578483140393151,0.1841773671709393,0.2210128406051272,0.2946837874735029,0.2210128406051272,0.1841773671709393,0.2210128406051272,0.3315192609076908,0.2210128406051272,0.2578483140393151,0.1105064203025636,0.3315192609076908,0.2210128406051272,0.3683547343418786,B
0.1251086484342448,0.2919201796799047,0.1668115312456598,0.2085144140570747,0.2085144140570747,0.2919201796799047,0.2919201796799047,0.1668115312456598,0.2502172968684897,0.2502172968684897,0.2502172968684897,0.2502172968684897,0.0834057656228299,0.3336230624913196,0.2085144140570747,0.4170288281141495,B
0.044811071494822,0.1344332144844662,0.0896221429896441,0.0896221429896441,0.044811071494822,0.3584885719585767,0.3136775004637546,0.1344332144844662,0.2240553574741104,0.4481107149482208,0.2240553574741104,0.3136775004637546,0.0896221429896441,0.3584885719585767,0.1344332144844662,0.4032996434533987,B
0.3263649560033096,0.4450431218226949,0.2966954145484633,0.2373563316387706,0.2670258730936169,0.2670258730936169,0.2373563316387706,0.0890086243645389,0.1780172487290779,0.2966954145484633,0.1186781658193853,0.1780172487290779,0.2373563316387706,0.0890086243645389,0.2670258730936169,0.2076867901839243,B
0.1844277783908293,0.3319700011034929,0.1844277783908293,0.2581988897471611,0.2581988897471611,0.2213133340689952,0.2581988897471611,0.295084445425327,0.1844277783908293,0.2581988897471611,0.2213133340689952,0.2581988897471611,0.0737711113563317,0.295084445425327,0.2581988897471611,0.3319700011034929,B
0.224640690331988,0.353006799093124,0.288823744712556,0.256732217522272,0.224640690331988,0.3209152719028399,0.192549163141704,0.128366108761136,0.224640690331988,0.3209152719028399,0.096274581570852,0.224640690331988,0.064183054380568,0.256732217522272,0.192549163141704,0.385098326283408,B
0.0467780269724988,0.0,0.0467780269724988,0.0,0.0,0.3274461888074916,0.3274461888074916,0.2806681618349928,0.1871121078899952,0.3274461888074916,0.2806681618349928,0.3274461888074916,0.0467780269724988,0.3742242157799904,0.233890134862494,0.4210022427524892,B
0.1206776980063694,0.2815812953481953,0.1206776980063694,0.2011294966772824,0.1609035973418259,0.2413553960127389,0.2815812953481953,0.2815812953481953,0.2011294966772824,0.2815812953481953,0.2413553960127389,0.2815812953481953,0.0804517986709129,0.3218071946836519,0.2815812953481953,0.4022589933545648,B
0.1758993861825729,0.2814390178921167,0.2462591406556021,0.2462591406556021,0.2814390178921167,0.2462591406556021,0.2814390178921167,0.1758993861825729,0.1758993861825729,0.2814390178921167,0.2110792634190875,0.2814390178921167,0.2462591406556021,0.2814390178921167,0.3166188951286313,0.2110792634190875,B
0.0912870929175276,0.0456435464587638,0.1369306393762915,0.0912870929175276,0.0912870929175276,0.3651483716701107,0.3195048252113469,0.2282177322938192,0.2282177322938192,0.3195048252113469,0.273861278752583,0.273861278752583,0.0912870929175276,0.3651483716701107,0.2282177322938192,0.4107919181288745,B
0.1464504051876425,0.292900810375285,0.2196756077814637,0.2196756077814637,0.292900810375285,0.3295134116721956,0.2562882090783743,0.1464504051876425,0.1464504051876425,0.2196756077814637,0.2562882090783743,0.2562882090783743,0.2562882090783743,0.3661260129691062,0.2562882090783743,0.2196756077814637,B
0.0850486511125124,0.1700973022250249,0.1700973022250249,0.0850486511125124,0.0850486511125124,0.3827189300063061,0.2976702788937936,0.1275729766687686,0.2126216277812811,0.4677675811188185,0.2126216277812811,0.2976702788937936,0.0850486511125124,0.2976702788937936,0.1700973022250249,0.3827189300063061,B
0.1484539238050411,0.2969078476100822,0.2226808857075616,0.2226808857075616,0.2597943666588219,0.2969078476100822,0.2969078476100822,0.2597943666588219,0.2226808857075616,0.2597943666588219,0.1855674047563013,0.2226808857075616,0.0742269619025205,0.2597943666588219,0.2597943666588219,0.3711348095126027,B
0.2117354019721756,0.3528923366202927,0.2117354019721756,0.2117354019721756,0.1764461683101463,0.3528923366202927,0.2117354019721756,0.1058677009860878,0.1764461683101463,0.3176031029582635,0.1764461683101463,0.2823138692962342,0.2117354019721756,0.2823138692962342,0.2470246356342049,0.3176031029582635,B
0.1705977984837351,0.3411955969674702,0.2388369178772291,0.2729564775739762,0.2388369178772291,0.2729564775739762,0.2047173581804821,0.2388369178772291,0.2388369178772291,0.2047173581804821,0.2388369178772291,0.2047173581804821,0.068239119393494,0.2729564775739762,0.2729564775739762,0.3753151566642172,B
0.2781436622469358,0.4326679190507891,0.2163339595253945,0.2472388108861652,0.1236194054430826,0.2781436622469358,0.1854291081646239,0.1854291081646239,0.1854291081646239,0.3399533649684771,0.1236194054430826,0.2781436622469358,0.1854291081646239,0.2163339595253945,0.2163339595253945,0.3090485136077064,B
0.152832143980174,0.229248215970261,0.229248215970261,0.152832143980174,0.1910401799752175,0.3438723239553916,0.305664287960348,0.1146241079851305,0.229248215970261,0.2674562519653045,0.229248215970261,0.305664287960348,0.229248215970261,0.305664287960348,0.229248215970261,0.3438723239553916,B
0.1417762410016671,0.3898846627545847,0.2126643615025007,0.2835524820033343,0.2835524820033343,0.2835524820033343,0.2835524820033343,0.2126643615025007,0.2126643615025007,0.2481084217529175,0.2126643615025007,0.1772203012520839,0.0708881205008335,0.2835524820033343,0.2126643615025007,0.3189965422537511,B
0.1721070977053785,0.3442141954107571,0.24094993678753,0.24094993678753,0.2065285172464542,0.2753713563286057,0.2753713563286057,0.2065285172464542,0.2753713563286057,0.24094993678753,0.2065285172464542,0.2065285172464542,0.2065285172464542,0.2753713563286057,0.2065285172464542,0.3442141954107571,B
0.1181248846437236,0.2756247308353552,0.1968748077395394,0.1968748077395394,0.1181248846437236,0.354374653931171,0.2756247308353552,0.1574998461916315,0.2362497692874473,0.3937496154790789,0.1968748077395394,0.2362497692874473,0.0787499230958157,0.3149996923832631,0.2362497692874473,0.354374653931171,B
0.1856953381770518,0.3342516087186933,0.1485562705416415,0.1856953381770518,0.1114172029062311,0.2599734734478726,0.2599734734478726,0.1856953381770518,0.1856953381770518,0.3713906763541037,0.2228344058124622,0.3342516087186933,0.1856953381770518,0.2599734734478726,0.2599734734478726,0.3342516087186933,B
0.1183084510087648,0.2760530523537846,0.1971807516812747,0.1971807516812747,0.1971807516812747,0.2760530523537846,0.3154892026900396,0.2760530523537846,0.2366169020175297,0.2760530523537846,0.1971807516812747,0.2760530523537846,0.0788723006725099,0.2760530523537846,0.2366169020175297,0.3943615033625495,B
0.1632993161855452,0.3265986323710904,0.2449489742783178,0.2449489742783178,0.2449489742783178,0.2857738033247041,0.3265986323710904,0.2449489742783178,0.1632993161855452,0.2857738033247041,0.2041241452319315,0.2449489742783178,0.1632993161855452,0.2857738033247041,0.2449489742783178,0.2449489742783178,B
0.1490711984999859,0.2608745973749754,0.2236067977499789,0.1863389981249824,0.1490711984999859,0.3726779962499649,0.2236067977499789,0.1118033988749894,0.2608745973749754,0.3726779962499649,0.1490711984999859,0.2608745973749754,0.1118033988749894,0.2981423969999719,0.1863389981249824,0.4099457958749614,B
0.1637804455201046,0.3603169801442301,0.2620487128321673,0.2620487128321673,0.3603169801442301,0.2948048019361883,0.2292926237281464,0.1310243564160836,0.1310243564160836,0.1965365346241255,0.2292926237281464,0.2292926237281464,0.2620487128321673,0.2620487128321673,0.2620487128321673,0.2292926237281464,B
0.1907618984291289,0.3815237968582579,0.1907618984291289,0.1907618984291289,0.1907618984291289,0.2670666578007805,0.3052190374866063,0.1144571390574773,0.1907618984291289,0.3433714171724321,0.2289142781149547,0.2670666578007805,0.2289142781149547,0.1907618984291289,0.2670666578007805,0.3052190374866063,B
0.1632993161855452,0.2449489742783178,0.2041241452319315,0.1632993161855452,0.1632993161855452,0.3265986323710904,0.3674234614174767,0.1224744871391589,0.2041241452319315,0.408248290463863,0.2041241452319315,0.2041241452319315,0.1224744871391589,0.3265986323710904,0.2041241452319315,0.3265986323710904,B
0.1748209003187664,0.3146776205737795,0.244749260446273,0.2797134405100263,0.3146776205737795,0.244749260446273,0.244749260446273,0.1748209003187664,0.1398567202550131,0.244749260446273,0.2097850803825197,0.2797134405100263,0.2097850803825197,0.3146776205737795,0.2797134405100263,0.244749260446273,B
0.1409814753700482,0.2819629507400965,0.2114722130550724,0.2114722130550724,0.2819629507400965,0.2819629507400965,0.2819629507400965,0.1409814753700482,0.1057361065275362,0.2114722130550724,0.2467175818975844,0.2467175818975844,0.2114722130550724,0.3876990572676327,0.2819629507400965,0.3172083195826086,B
0.1231952343529772,0.2463904687059545,0.1642603124706363,0.1642603124706363,0.1642603124706363,0.3695857030589318,0.2463904687059545,0.1231952343529772,0.2053253905882954,0.4106507811765909,0.1642603124706363,0.2874555468236136,0.0821301562353181,0.3285206249412727,0.1642603124706363,0.4106507811765909,B
0.1266600992762247,0.1688801323682996,0.2111001654603745,0.1266600992762247,0.1266600992762247,0.2955402316445243,0.3377602647365992,0.1266600992762247,0.2111001654603745,0.4222003309207491,0.2533201985524494,0.2533201985524494,0.0844400661841498,0.3377602647365992,0.2111001654603745,0.3799802978286742,B
0.1160734848801205,0.232146969760241,0.1934558081335342,0.1547646465068273,0.232146969760241,0.3095292930136547,0.232146969760241,0.1934558081335342,0.1547646465068273,0.2708381313869479,0.2708381313869479,0.3095292930136547,0.2708381313869479,0.3482204546403615,0.2708381313869479,0.3095292930136547,B
0.2121320343559642,0.3889087296526011,0.2474873734152916,0.282842712474619,0.282842712474619,0.282842712474619,0.2474873734152916,0.1767766952966368,0.1767766952966368,0.2474873734152916,0.1767766952966368,0.2474873734152916,0.1414213562373095,0.282842712474619,0.2121320343559642,0.282842712474619,B
0.2858944220954081,0.4447246565928571,0.2223623282964285,0.2541283751959183,0.1588302344974489,0.1905962813969387,0.2541283751959183,0.1588302344974489,0.2223623282964285,0.3176604689948979,0.1905962813969387,0.2541283751959183,0.1905962813969387,0.1905962813969387,0.2223623282964285,0.2858944220954081,B
0.1408066687617525,0.2112100031426288,0.246411670333067,0.2112100031426288,0.2112100031426288,0.246411670333067,0.3520166719043814,0.2112100031426288,0.2112100031426288,0.2816133375235051,0.246411670333067,0.2816133375235051,0.1760083359521907,0.3168150047139433,0.246411670333067,0.3168150047139433,B
0.1730321350514956,0.3114578430926922,0.2422449890720939,0.2076385620617948,0.3114578430926922,0.2768514160823931,0.2076385620617948,0.1730321350514956,0.1384257080411965,0.2422449890720939,0.2422449890720939,0.2768514160823931,0.2422449890720939,0.3114578430926922,0.2422449890720939,0.3114578430926922,B
0.1153846153846153,0.2692307692307692,0.1923076923076923,0.1923076923076923,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.1923076923076923,0.1153846153846153,0.2692307692307692,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.3846153846153846,0.3076923076923077,0.2692307692307692,B
0.1266600992762247,0.2111001654603745,0.1688801323682996,0.1688801323682996,0.1266600992762247,0.3377602647365992,0.2955402316445243,0.2533201985524494,0.2533201985524494,0.2533201985524494,0.2111001654603745,0.2533201985524494,0.0844400661841498,0.3377602647365992,0.2533201985524494,0.4222003309207491,B
0.1379401469615108,0.2758802939230217,0.1839201959486811,0.1839201959486811,0.1839201959486811,0.2758802939230217,0.321860342910192,0.2758802939230217,0.1379401469615108,0.2758802939230217,0.2299002449358514,0.321860342910192,0.0919600979743405,0.3678403918973623,0.2758802939230217,0.2758802939230217,B
0.1460593486680443,0.2190890230020664,0.2190890230020664,0.1460593486680443,0.2190890230020664,0.3286335345030997,0.3286335345030997,0.1460593486680443,0.1460593486680443,0.1825741858350553,0.2556038601690775,0.2556038601690775,0.2556038601690775,0.4381780460041328,0.2190890230020664,0.2921186973360886,B
0.1214664495268374,0.202444082544729,0.202444082544729,0.1619552660357832,0.1619552660357832,0.3643993485805122,0.2429328990536748,0.1214664495268374,0.2429328990536748,0.4453769815984038,0.1619552660357832,0.2834217155626206,0.1619552660357832,0.2834217155626206,0.202444082544729,0.3643993485805122,B
0.2236067977499789,0.3194382824999699,0.2874944542499729,0.2555506259999759,0.1916629694999819,0.3513821107499669,0.1597191412499849,0.0958314847499909,0.2236067977499789,0.3513821107499669,0.0958314847499909,0.2236067977499789,0.1597191412499849,0.2236067977499789,0.2236067977499789,0.3833259389999639,B
0.2285581019569187,0.3591627316465865,0.2938604168017526,0.2612092593793356,0.2938604168017526,0.2612092593793356,0.2612092593793356,0.1306046296896678,0.1959069445345017,0.2285581019569187,0.1959069445345017,0.2285581019569187,0.2285581019569187,0.2285581019569187,0.2285581019569187,0.2938604168017526,B
0.1244609720467533,0.1659479627290044,0.2074349534112555,0.1244609720467533,0.1244609720467533,0.3318959254580089,0.2904089347757578,0.0829739813645022,0.2489219440935066,0.4563568975047622,0.2074349534112555,0.2904089347757578,0.0829739813645022,0.3318959254580089,0.1659479627290044,0.37338291614026,B
0.1608723630219467,0.3217447260438934,0.2573957808351147,0.2573957808351147,0.3539191986482827,0.2573957808351147,0.2252213082307254,0.1608723630219467,0.096523417813168,0.193046835626336,0.2252213082307254,0.2252213082307254,0.2252213082307254,0.3217447260438934,0.2895702534395041,0.2895702534395041,B
0.2075143391598224,0.380442955126341,0.2766857855464298,0.2766857855464298,0.2766857855464298,0.3112715087397336,0.2421000623531261,0.1037571695799112,0.2075143391598224,0.3112715087397336,0.1383428927732149,0.2075143391598224,0.1037571695799112,0.2766857855464298,0.1729286159665186,0.3112715087397336,B
0.1971722339702324,0.2957583509553487,0.2957583509553487,0.2300342729652712,0.1971722339702324,0.3286203899503874,0.1971722339702324,0.0985861169851162,0.2300342729652712,0.3614824289454262,0.0985861169851162,0.2300342729652712,0.1971722339702324,0.26289631196031,0.2300342729652712,0.3614824289454262,B
0.2568645196271742,0.4495129093475549,0.2247564546737774,0.2568645196271742,0.1926483897203806,0.3210806495339678,0.2247564546737774,0.0963241948601903,0.1926483897203806,0.3210806495339678,0.1284322598135871,0.2247564546737774,0.1926483897203806,0.1926483897203806,0.2247564546737774,0.288972584580571,B
0.2056773510573182,0.3427955850955305,0.2742364680764244,0.2742364680764244,0.2399569095668713,0.3085160265859774,0.2399569095668713,0.0685591170191061,0.2399569095668713,0.3427955850955305,0.1371182340382122,0.2399569095668713,0.1371182340382122,0.2399569095668713,0.1713977925477652,0.3427955850955305,B
0.2037706832433973,0.305656024865096,0.2716942443245297,0.2037706832433973,0.1698089027028311,0.3396178054056622,0.2037706832433973,0.1018853416216986,0.2716942443245297,0.3735795859462284,0.1018853416216986,0.2377324637839635,0.0679235610811324,0.2716942443245297,0.1698089027028311,0.4075413664867947,B
0.0877058019307029,0.1754116038614058,0.1315587028960544,0.1315587028960544,0.0877058019307029,0.3508232077228117,0.3069703067574602,0.1315587028960544,0.2192645048267573,0.3946761086881631,0.2631174057921088,0.3069703067574602,0.0877058019307029,0.3508232077228117,0.1754116038614058,0.3946761086881631,B
0.2132007163556104,0.3198010745334156,0.3198010745334156,0.2487341690815455,0.2132007163556104,0.3198010745334156,0.2487341690815455,0.1066003581778052,0.2487341690815455,0.3553345272593507,0.1421338109037403,0.2132007163556104,0.1421338109037403,0.2132007163556104,0.2132007163556104,0.3198010745334156,B
0.1515847656477081,0.3334864844249578,0.2122186719067913,0.2425356250363329,0.3334864844249578,0.2425356250363329,0.2728525781658746,0.1515847656477081,0.0909508593886248,0.1819017187772497,0.2122186719067913,0.2122186719067913,0.2122186719067913,0.3334864844249578,0.3638034375544994,0.2728525781658746,B
0.1427661220496499,0.3212237746117123,0.2141491830744749,0.2141491830744749,0.2855322440992999,0.3212237746117123,0.2141491830744749,0.1427661220496499,0.1427661220496499,0.2498407135868874,0.2498407135868874,0.2855322440992999,0.2855322440992999,0.2855322440992999,0.2855322440992999,0.2498407135868874,B
0.2269905522939325,0.4864083263441411,0.2269905522939325,0.2594177740502086,0.2594177740502086,0.1945633305376564,0.2594177740502086,0.0972816652688282,0.1945633305376564,0.2918449958064847,0.1945633305376564,0.2269905522939325,0.2594177740502086,0.1621361087813803,0.2594177740502086,0.1945633305376564,B
0.1457681034158007,0.3279782326855516,0.1457681034158007,0.2550941809776512,0.218652155123701,0.2550941809776512,0.3279782326855516,0.2915362068316014,0.218652155123701,0.2550941809776512,0.1822101292697509,0.2550941809776512,0.0728840517079003,0.2550941809776512,0.2550941809776512,0.3644202585395018,B
0.1733438113203841,0.381356384904845,0.2080125735844609,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2426813358485377,0.1386750490563073,0.2080125735844609,0.2426813358485377,0.2080125735844609,0.2080125735844609,0.2080125735844609,0.2773500981126146,0.2080125735844609,0.3466876226407682,B
0.1215661347709661,0.2026102246182769,0.2026102246182769,0.1620881796946215,0.1215661347709661,0.4052204492365538,0.2431322695419323,0.0810440898473107,0.2431322695419323,0.4052204492365538,0.1620881796946215,0.2836543144655877,0.0810440898473107,0.3241763593892431,0.1620881796946215,0.4052204492365538,B
